4434903	Europe has fallen into a vicious circle. It has been hit not only by debt but also by a lack of growth.	10869764	Ulaya imeangukia kwenye duara mzunguko. Imepigwa sio tu na deni lakini pia na ukosefu wa maendeleo.
4435295	The benefit of being intelligent is that you can pretend to be a fool, but the reverse is not possible.	10869767	Faida ya kuwa na akili ni kwamba unaweza kujifanya mjinga, lakini kinyume haiwezekani.
4435375	Perform an experiment in creating a country from scratch.	10869770	Tekeleza majaribio katika kuunda nchi kutoka mwanzo.
4435386	Several studies, related to the temperature increase in the city, have already been published.	10869773	Masomo kadhaa yanayohusiana na ongezeko la joto katika mji huo, tayari yamechapishwa.
4438493	Dad, I am pregnant. Here is the list of the suspects...	10869778	Baba, mimi ni mjamzito. Hii paha orodha ya watuhumiwa ...
4440425	On September 3rd, I will go from Los Angeles to Seoul with a friend.	10869783	Mwezi wa Septemba tarehe 3, nitasafiri kutoka Los Angeles kwenda Seoul pamoja rafiki yangu.
4443316	I don't know what drives people like him to do this kind of stuff. It's beyond insane!	10869792	Sijui ni nini huwasukuma watu kama yeye kufanya kitu cha aina hii. Ni zaidi ya wendawazimu!
4455392	The King's English is not the King's. It's a joint stock company, and Americans own most of the shares.	10872036	King's English sio mali ya King. Ni kampuni ya muunganiko wa hisa, na Wamarekani wanamiliki hisa nyingi zaidi.
4455593	The doors protect us and our property against strangers and they don't let the heat out or in.	10872039	Milango hutulinda na mali yetu dhidi ya tusiowajua na hairuhusu joto nje au ndani.
4456531	Close your eyes for a moment and look for the answer.	10872042	Fumba macho yako kwa muda mfupi na utafute jibu.
4466447	You arranged the chairs in a row.	10872052	Ulipanga viti katika safu.
4466709	As you requested, I have attached a recent passport-sized photograph.	10872055	Kama ulivyoomba, nimeambatisha picha ya ukubwa wa pasipoti.
4473019	Everyone should discover for themselves the happiness of sharing.	10872071	Kila mtu anapaswa kugundua wenyewe furaha ya kushirikiana.
4473025	You're beautiful in every way.	10872074	Umerembeka kwa njia zote.
4481819	I saw a funny clown with a big red nose.	10872098	Niliona kinyago cha kuchekesha na pua kubwa nyekundu.
4481826	The trunk is the main part of a tree.	10872101	Gogo ndio sehemu kuu ya mti.
4482884	My wife is asleep on the couch, but her snoring is disturbing my sleep.	10872104	Mke wangu amelala kochini, lakini kukorma kwake kunasumbua usingizi wangu.
4486275	The chance of rain is low.	10872116	Nafasi ya mvua kunyesha iko chini.
4494050	The neighborhood was silent.	10872134	Majirani walikuwa kimya.
4496729	It's a huge commitment.	10872161	Ni ahadi kubwa sana.
4496793	It sounds terribly complicated.	10872165	Inaonekana ngumu sana.
4496863	I'm seriously considering moving to Boston.	10872169	Ninafakari kuhamia Boston.
4496874	Consider the following scenario.	10872172	Fikiria kuhusu kisa kifuatacho:
4497085	The place was crawling with cops.	10872177	Polisi walikuwa wametambaa mahali pale.
4497167	The street behind my house is too narrow for delivery trucks.	10872180	Mtaa uliopo nyuma ya nyumba yangu ni mdogo sana kwa upatikanaji malori.
4497527	Do you want me to go to Boston with you?	10872193	Je, unataka tuende Boston na wewe?
4497682	I didn't leave until after 2:30.	10872199	Sikutoka hadi baada ya saa 8:30.
4498403	The movie was actually much better than I expected.	10872215	Sinema ilikuwa nzuri kuliko nilivyotarajia.
4500428	Who's knocking on the door?	10872238	Nani anayebisha mlango?
4500914	This decision was hard to make.	10872251	Ulikuwa vigumu kufanya uamuzi.
4501113	More research is needed.	10872259	Utafiti zaidi unahitajika.
4501768	Proper ID is required.	10872275	Kitambulisho sahihi inahitajika.
4501777	Tickets are available for $30 per couple or $20 per single reservation.	10872278	Tiketi zinapatikana kwa $30 kwa watu wawili au $20 kwa mtu mmoja.
4502026	It seemed so simple.	10872284	Ilionekana rahisi sana.
4502388	This stuff is terrific.	10872291	Msongamano huu wa magari ni mkubwa.
4502659	Times were hard.	10872297	Zilikuwa nyakati ngumu.
4506225	I'm giving my husband a massage.	10872306	Ninampa mume wangu ujumbe.
4512511	She liked to talk about her kids.	10872317	Anapenda kuzungumza kuhusu watoto wake.
4512640	She was standing alone in the parking lot.	10872322	Alisimama peke yake mahali pa maegesho.
4515066	After eating the ice cream, my stomach began to hurt.	10872332	Baada ya kula ice cream, tumbo langu likaanza kuuma.
4528988	We have three adopted children. The younger two are biological brothers.	10872353	Tumewaasili watoto watatu. Wadogo wawili kati yao ni ndugu wa damu moja.
4540423	Once upon a time there lived a king and queen who had three very beautiful daughters.	10872379	Zamani za kale kuliishi mfalme na malkia ambaye walikuwa na mabinti watatu warembo sana.
4542379	We could hear wolves howling in the distance.	10872387	Tunaweza kusikia mbwa mwitu akilia kwa mbali.
4543291	Discipline is the most important part of success.	10872390	Jambo muhimu sana katika mafanikio ni nidhamu.
4573508	Do I need a special needle to start cross-stitching?	10872421	Je, ninahitaji sindano maalumu kuanza kushona?
4587009	Latin American soccer teams perform quite well, especially vis-à-vis teams from Asia.	10872437	Timu za soka za Amerika ya Kusini hufanya vizuri kabisa, hususan timu za kutoka Asia.
4588012	Their relationship was strictly sexual.	10872441	Urafiki wao ulikuwa kingono.
4597265	There must be a connection between these murders.	10872451	Lazima kuwe na uhusiano kati ya mauaji haya.
4597404	The birds were not shy, but let the girls take them in their hands, and stroke their gold and silver feathers.	10872456	Ndege hawakuwa na aibu, lakini waliwacha wasichana wawachukue mikononi mwao, na wavute manyoya yao ya dhahabu na fedha.
4597429	You are only a common mortal, who will have to die one day, and you cannot stay here any longer.	10872462	Wewe ni mtu wa kawaida, ambaye siku moja utakufa, na hutaweza kukaa hapa tena.
4597976	C'mon, let's eat something!	10872469	Njoo, wacha tule kitu!
4600285	I am no common prisoner, but the king of this country. Let me go free and ask what you will as your reward.	10872476	Mimi si mfungwa wa kawaida, lakini mfalme wa nchi hii. Acha niende bure na uulize utakavyoi kama thawabu yako.
4604228	Stress can be a real vicious cycle. The greater the amount of stress, the harder it is to make smart logical decisions for yourself which only leads to more stress.	10872487	Dhiki inaweza kuwa mzunguko mbaya sana. Kadri wasiwasi inavyozidu, ndivyo inavyokuwa vigumu kufanya maamuzi busara yako mwenyewe ambayo husababisha wasiwasi zaidi.
4613528	People like me who have lots of imagination aren't easily jealous.	10872498	Watu kama mimi ambao wana mafikira mengi hawakui na wivu kwa urahisi.
4624564	One day, Jesus will return for us and we will be with him forever.	10872509	Siku moja, Yesu atarudi kwa ajili yetu na tutakuwa pamoja naye milele.
4625153	This fantasy of wanting to live in poverty is a silly woman's dream.	10872514	Ndoto hii ya kutaka kuishi katika umaskini ni ndoto ya mwanamke mpumbavu.
4625703	How did you fall into the swamp? Somebody pushed us.	10872517	Jinsi gani ulianguka kwenye bwawa? Mtu fulani alitusukuma.
4629120	Down Halloween Road from the mansion to the corner store, it takes about 16 minutes to walk.	10872524	Chini ya barabara ya Halloween kutoka nyumba kubwa hadi duka la kona, inachukua kama dakika 16 kutembea.
4629508	Their country is a puppet of a Western power.	10872527	Nchi yao ni bandia ya nguvu ya Magharibi.
4644643	"I can count from 1 to 100 in French now." "Wow, that's great. How about counting backwards from 100 to 1?" "No, that's still impossible for me."	10872548	"Naweza kuhesabu kutoka 1 hadi 100 kwa Kifaransa sasa." "Wow, hiyo ni nzuri. Vipi kuhusu kuhesabu kurudi nyuma kutoka 100 hadi 1? " "Hapana, hiyo bado haiwezekani kwangu."
4660345	This former child actor later became a drug addict.	10872568	Muigizaji huyu mtoto wa zamani baadaye alikua mtumizi wa dawa za kulevya.
4660482	Our country must take action against climate change.	10872572	Nchi yetu lazima ichukue hatua dhidi ya mabadiliko ya hewa.
4664225	You may do whatever you want to do.	10872588	Unaweza kufanya chochote unachotaka kufanya.
4666233	I'm going to correct this.	10872606	Nitarekebisha hili.
4666915	The crowd is cheering.	10872616	Umati wa watu unashangilia.
4680070	I thought you'd love it.	10872629	Nilifikiri utaipenda.
4688703	Geez, that must be tough on you. How do you put up with it?	10872647	Aise, hilo ni ngumu. Unawezaje kuvumilia hayo?
4703043	That number is just perfect.	10872660	Nambari hio ni shwari kabisa.
4706642	With the lack of men in my life, I'm considering turning lesbian.	10872671	Pamoja na ukosefu wa wanaume katika maisha yangu, ninafikiria kuwabadirisha wasagaji.
4709532	Today I am messing up everything.	10872676	Leo naharibu kila kitu.
4728326	If the lion is the king of beasts, the eagle is the king of birds.	10872701	Simba ndiye mfalme wa mwituni, mwewe ndiye mfalme wa ndege
4733284	Who will want a motorcycle with screeching brakes?	10872715	Nani atataka pikipiki iliyo na breki mbaya?
4736911	The union and the company have agreed upon a new contract.	10872722	Chama cha ushirika na kampuni wakubaliana mkataba mpya.
4740672	You have to audition to join the choir.	10872729	Lazima ukaguliwe ili ujiunge na kwaya.
4756043	I shot the horse because it had trouble breathing.	10872745	Nilimpiga risasi farasi kwa kuwa alikuwa na shida ya kupumua.
4769444	We had a lot to drink.	10872764	Tuna mengi ya kunywa.
4771473	You said that it was urgent.	10872768	Ulisema kuwa ilikuwa ya dharura.
4779132	Robert Smith is the singer of the group The Cure.	10872778	Robert Smith ndiye mwimbaji wa kikundi kinachoitwa The Cure.
4784399	They named her baby Jenny.	10872784	Wakampa mtoto wake jina la Jenny.
4795786	That black dog is looking at that white cat.	10872793	Mbwa huyo mweusi anamtazama paka huyo mweupe.
4809748	Parts of the city looked like a disaster zone following the storm.	10872806	Sehemu za jiji zilionekana kama eneo la msiba kufuatia dhoruba hiyo.
4811376	That movie won an Oscar as the best foreign film.	10872809	Sinema hiyo ilishinda Tuzo la Oscar kama filamu bora ya kigeni.
4813077	This message will self-destruct in five seconds.	10872815	Ujumbe huu utajiharibu wenyewe katika sekunde tano.
4824033	One hour of sleep before midnight is better than two afterwards.	10872829	Saa moja ya kulala kabla ya usiku wa manane ni bora kuliko mawili baadaye.
4826062	I don't have anything better to do.	10872832	Sina kitu bora kufanya.
4833334	Is the water in the Black Sea actually black?	10872848	Je, maji yaliyopo Black Sea ni nyeusi kweli?
4844478	Um... can we join your group?	10872853	Um ... tunaweza kujiunga na kikundi chako?
4846304	I am a king's daughter, and am seeking my twelve brothers, and I will walk as far as the sky is blue until I find them.	10872862	Mimi ni binti wa mfalme, ninatafuta ndugu zangu kumi na wawili, na nitatembea hadi anga liwe la bluu mpaka nitakapowapata.
4846371	The princess next put on the bear's skin, which so completely changed her appearance, that no one could have known that she was a girl and not a bear.	10872865	Malkia baadaye alivaa ngozi ya dubu, ambayo ilibadilisha kabisa sura yake, hivi kwamba hakuna mtu angejua kuwa yeye ni msichana na wala sio dubu.
4853257	A state of emergency has been declared in Washington DC and five states.	10872875	Hali ya dharura imetangazwa katika Washington DC na majimbo matano.
4861649	Before electricity was discovered, Christmas trees used to be lit by candles.	10872883	Kabla ya umeme kugunduliwa, miti ya Krismasi ilitumia mishumaa.
4864210	Forty percent of food in the United States is wasted.	10872890	Asilimia arobaini ya chakula Marekani hutupwa.
4869535	This politician is suspected of having connections to organized crime.	10872904	Mwanasiasa huyu anashukiwa kuwa na uhusiano katika uhalifu uliopangwa.
4869690	Precisely at nine o'clock came the Princess in the carriage with four horses.	10872908	Mwana wa Mfalma alifika saa tisa kamili kwa gari akiwa na farasi nne.
4882224	Lately, I've been growing a pot belly. It must be middle age...	10872936	Karibuni nimeota kitambi. Pengine ni umri wa kati.
4889943	Are you still playing tennis?	10872948	Je, bado unacheza tenisi.
4889975	How do we prevent this from happening again?	10872951	Tutazuia jinsi gani jambo hili lisitokee tens?
4895390	Is the lady trying to blackmail me?	10872963	Yaani binti huyu anajaribu kunilaghai?
4895491	You didn't let me finish my sentence.	10872966	Hukuniruhusu kumaliza sentesi yangu.
4895620	My thoughts and prayers are with all those who were affected by this terrible tragedy.	10872969	Mawazo yangu na sala zako ziko na wale wote walioathiriwa na janga hili mbaya.
4895964	You’re seriously starting to get on my nerves! I’m perfectly capable of doing it myself, thank you very much!	10872974	Unaanza kunikasirisha sana! Nina uwezo kabisa wa kuifanya mwenyewe, asante sana!
4904184	It is humanity that has lost the man. Say that this idiot would have been more happy as an animal, if he had been able to keep quiet. But no... he invented civilization.	10872986	Ni utu ambao umempoteza binadamu. Sema kwamba pumbavu huyu angefurahi zaidi kama angekuwa mnyama, ikiwa angeweza kunyamaza. Lakini la ... alivumbua ustaarabu.
4904860	I can't face the truth.	10872989	Siwezi kustahimili ukweli.
4905799	Jesus told us to turn the other cheek, love our enemies, and pray for them.	10872998	Yesu alituambia tuwageuzie shavu lingine, tuwapende maadui zetu, na tuwaombee.
4906537	Whether you’re flying solo or in a relationship, I'll be thinking of you this Valentine’s Day.	10873001	Ikiwa unaruka peke yako au uko kwenye uhusiano, nitakuwa nikikufikiria Siku hi ya wapendanao.
4910889	The temperature in Boston is expected to drop to -22°C.	10873010	Halijoto mjini Boston linategemewa kushuka hadi -22C.
4915392	If the guests don't mind, they are welcome to sleep in the basement.	10873020	Ikiwa wageni hawajali, wanakaribishwa kulala kwenye ghirofa ya chini.
4932026	Lawyers will urge the parents to take further legal action.	10874588	Wanasheria watawasihi wazazi kuchukua hatua zaidi za kisheria.
4939848	I wish to gain time.	10874596	Natarajia kupata muda.
4950723	We help each other.	10874606	Tunasaidiana.
4950779	Laughter helps ease the pain.	10874609	Kicheko husaidia kupunguza uchungu.
4959466	Big breasts in Japan are considered small by Russian standards.	10874619	Matiti makubwa huko Japan yanaonekana kuwa madogo kwa viwango vya Urusi.
4980207	I'll be there till 2:30.	10874641	Nitakuwa huko hadi 8:30 mchana
4981370	Despite the fact that they were all Dutch people, they spoke German with each other.	10874645	Licha ya ukweli kwamba wote ni watu wa Uholanzi, walizungumziana Kijerumani.
4984291	Mental strength is crucial for success in any sports.	10874652	Nguvu za Kiakili ni muhimu sana kwa mafanikio katika michezo yoyote.
4985096	My name sounds bizarre.	10874656	Jina langu linasemeka vibaya.
4985629	What's the difference between a winner and a loser?	10874660	Kuna tofauti gani kati ya mshindi na mshindwa?
4986010	Without a goodnight kiss I won't have sweet dreams.	10874663	Bila busu ya usiku mzuri sitakuwa na ndoto tamu.
5004961	I'm sure I've seen him somewhere before.	10874692	Nina hakika nilimuona mahali fulani kabla.
5010242	It's kind of scary.	10874698	Inaogopesha kwa nama fulani.
5011411	We're not proud of it.	10874703	Hatujivunii.
5011507	Please take a moment to locate the exit closest to you.	10874708	Tafadhali chukua muda wa kutafuta njia ya kukutoa katika hili.
5016062	Melt the chocolate, add butter and mix well.	10874720	Kuyeyusha chokoleti, ongeza siagi na changanya vizuri.
5017237	With any luck, my cellphone battery won't die.	10874723	Kwa habati nasibu, betri ya simu yangu haiwezi kuzima.
5030673	Life is a tragedy when seen in close-up, but a comedy in long-shot. To truly laugh, you must be able to take your pain, and play with it!	10874743	Maisha ni janga wakati yakitazamwa kwa karibu, lakini ni kichekesho kwa muda mrefu. Ili kucheka kweli, lazima uwe na uwezo wa kuchukua maumivu yako, na kuyachezea!
5037095	"As for the sheets, I'll hang them up myself," said the neighbor. "They're awfully heavy."	10874752	"Na kuhusu mashuka nitayaanika mwenyewe," alisema jirani. "Ni mazito sana"
5045402	This politician was accused of stealing millions of dollars in public funds.	10874758	Mwanasiasa huyu alishutumiwa kwa kuiba mamilioni ya dola katika fedha za umma.
5045706	They feed on honey and bread.	10874763	Wanakula asali na mkate.
5053990	I'm wondering what'll happen if I push this button.	10874776	Najiuliza kitatokea nini nikibonyeza hiki kifungo
5059620	Ever since she fell in the kitchen, her mind hasn't been all there.	10874786	Tangu alipoanguka jikoni, akili yake haijawahi huko.
5065809	New Delhi is the capital of India.	10874791	New Delhi ni mji mkuu wa India.
5068653	Is that your new friend?	10874803	Huyo ni rafiki yako mpya?
5068916	For breakfast, Sandra had a slice of bread and a cup of coffee.	10874805	Kwa kiamsha kinywa, Sandra alikuwa na kipande cha mkate na kikombe cha kahawa.
5069819	Life is hard for everybody.	10874813	Maisha ni magumu kwa kila mtu.
5069839	The old church is located in the northern part of the city.	10874816	Kanisa la zamani liko kaskazini mwa mji.
5072508	From what you can tell, what subject would he have interest in?	10874820	Kwa maoni yako, ni mambo gani ambayo yangemvutia?
5073547	For my part, I don't travel to go somewhere in particular. I travel for travel's sake. The main thing is to move.	10874826	Kwa upande wangu, sisafiri kwenda mahali fulani haswa. Ninasafiri kwa sababu ya kusafiri tu. Muhimu ni kuendelea mbele.
5075446	The police weren't able to determine which one of the twins had committed the crime.	10874830	Polisi hawakuweza kuamua ni yupi kati ya mapacha aliyefanya uhalifu huo.
5075447	The prosecution could not prove which of the twins had committed the crime.	10874833	Upande wa mashtaka haukuweza kudhibitisha ni nani kati ya mapacha aliyefanya uhalifu huo.
5077388	Did I touch a raw nerve?	10874837	Je, niliguza hali ya wasiwasi.
5078787	Cops came with guns drawn, as I was talking to the owner on the phone.	10874843	Askari walikuja na bunduki, nilipokuwa nazungumza na mmiliki kwenye simu.
5080386	The birds were chirping happily.	10874848	Ndege walikuwa wakilia kwa furaha.
5081614	As soon as I'm back in Shanghai, I'll cook up a delicious meal of rice noodles with crab.	10874851	Mara tu niliporudi huko Shanghai, nitapika chakula kitamu cha noodle za mchele na kaa.
5083040	Have you ever just let the chocolate melt in your mouth? I swear, it tastes even better this way.	10874854	Umeshawahi kuwacha chokleti iyeyuke ndani ya mdomo wako? Ninaapa, ina ladha zaidi namna hii.
5083512	I thank you for your courtesy.	10874859	Asante kwa hisani yako.
5085375	A bike path collapsed in Rio.	10874863	Mpito wa baiskeli iliporomoka huko Rio.
5095229	Do that for me, my son, delay no more, nor mention Troy again.	10874882	Unifanyie hivyo, mwanangu, usichelewe tena, wala usimtaje Troy tena.
5096489	Jesus drove the money-changers out of the temple.	10874893	Yesu aliwafukuza wabadilishaji fedha kutoka Hekaluni.
5099009	My Mercedes is bigger than yours.	10874902	Mercedes yangu ni kubwa kuliko yako.
5099047	I am a jerk and a moron who does not deserve fortune.	10874905	Mimi ni mpumbavu na mjinga asiyefaa haifaa fursa.
5099112	The judge denied me bail for no reason.	10874908	Jaji alininyima dhamana bila sababu.
5099479	There are huge snakes on this island.	10874911	Kuna nyoka wakubwa katika kisiwa hiki.
5100554	Did you fit all the clothes in the bag?	10874918	Nguo zote zilizo kwenye begi zinakutosha?
5102114	These days, nearly every car has a GPS.	10874925	Siku hizi, karibu kila gari ina GPS.
5105284	French is not the only language that I learn.	10874932	Kifaransa sio lugha pekee ambayo ninajifunza.
5124697	What a dummy! I forgot my keys!	10874956	Ni upuuzi gani huu! Nilisahau funguo zangu!
5125421	The false alarm caused panic.	10874959	Kengele ya uwongo ilisababisha hofu.
5128190	Marie admitted that she was a prostitute.	10874965	Marie alikubali kwamba alikuwa kahaba.
5130915	Are we gonna get some wine, dude?	10874973	Je, utapata divai, bwana?
5130961	I found out that he was a pimp.	10874976	Niligundua kwamba alikuwa kuwadi.
5136417	Sydney is miles away from here.	10874993	Sydney ni maili mbali na hapa.
5137171	What if you did do it?	10874998	Na je, ungefanya hivyo?
5139108	I ask your soul and consciousness: Would life be worth living without the death penalty?	10875004	Ninauliza roho na fahamu zako: Je! Maisha yangefaa kuishi bila adhabu ya kifo?
5143071	I have extremely light skin and never tan.	10875017	Nina ngozi nyeupe sana hadi sigeuki rangi.
5143356	She asked if I need a taxi.	10875020	Aliuliza ikiwa nahitaji taksi.
5143991	According to the tradition, Homer was blind.	10875025	Kwa mujibu wa utamaduni, Homer alikuwa kipofu.
5145514	I built ten thousand walls, for you to knock them all down.	10875031	Nilijenga kuta elfu kumi, kwa ninyi kuiangusha yote chini.
5146864	It's dangerous to climb mountains during a storm.	10875036	Ni hatari kupanda mlima wakati wa dhoruba.
5147331	It's dangerous to climb a mountain during a storm.	10875036	Ni hatari kupanda mlima wakati wa dhoruba.
5147588	I asked him for his name.	10875045	Nikamuuliza jina lake.
5150304	I often travel between Rome and Milan.	10875054	Mimi husafiri kati ya Roma na Milan mara kwa mara.
5152821	Eve gave Adam the apple of knowledge.	10875060	Eva alimpa Adam tunda la ujuzi.
5153926	O positive is the most common blood type.	10875063	Damu ya O+ ndiyo aina maarufu zaidi.
5156365	What's making you so busy?	10875067	Je, nini inakufanya ujishughulishe hivyo?
5160189	I'll remain in Moscow for six days.	10875079	Nitabaki huko Moscow kwa siku sita.
5164728	She is as old as the devil's grandmother.	10875090	Yeye ni mzee kama nyanya ya shetani.
5166528	I'm not disappointed.	10875098	Nimevunjika moyo.
5168274	If only my thoughts were set into type and would come out of my mouth like a receipt.	10875101	Lau mawazo yangu yangechapishika na kutoka kinywani mwangu kama risiti.
5168428	I wish I had written it myself.	10875108	Afadhali ningeandika mwenyewe.
5170072	I asked God for a bike, but I realized that that wasn't his method. So I stole a bike and asked God for forgiveness.	10875115	Nilimuomba Mungu baiskeli, lakini nikagundua kuwa hiyo haikuwa njia yake. Kwa hivyo niliiba baiskeli na kumwomba Mungu msamaha.
5170100	She works as an au pair in Germany.	10875119	Yeye hufanya kazi kama jakazi Ujerumani.
5170743	Are you filming?	10875123	Je, unachukua filamu?
5179701	By the way, I've got to tell you something.	10875137	Ninalo jambo la kukwambia.
5180259	"What countries are you a citizen of?" "I am a citizen of Turkey and Germany."	10875140	"Je, wewe ni raia wa nchi gani?" "Mimi ni raia wa Uturuki na Ujerumani."
5186786	The politician claimed that he wore neither a wig nor false teeth.	10875144	Mwanasiasa huyo alidai kuwa hakuvaa wig wala meno ya uwongo.
5187009	I got really sick of it.	10875147	Niliugua sana.
5189037	This kind of hot weather is something I'm not used to.	10875157	Aina hii ya hali ya hewa moto ni kitu ambacho sikuzoea.
5189337	I'm used to hearing sirens.	10875163	I'm used to hearing king'ora.
5191388	A man once said to the Buddha, "I want to be happy!" Buddha said, "First remove 'I', that's ego, then remove 'want', that's desire. See, now you are left with only happiness!"	10875167	Sku moja mtu mmoja alimwambia Buddha, "Nataka kuwa na furaha!" Buddha alisema, "Ondoa kwanza 'mimi', hiyo ni kiburi, kisha uondoe 'unataka', hiyo ni hamu. Tazama, sasa umebaki na furaha tu! "
5196283	I don't want to be like all those who first ruin their health in search of money and then afterwards ruin themselves just to get it back.	10875182	Sitaki kuwa kama wale wote ambao kwanza huharibu afya zao kutafuta pesa halafu baadaye hujiharibu kujirejeshea afya.
5198047	Rape is always a crime of violence.	10875188	Ubakaji daima ni uhalifu wa kuvuruga.
5199935	Napoleon led his troops to Russia.	10875196	Napoleon aliongoza vikosi vyake kwenda Urusi.
5206617	Hunger is our bodies' response to having eaten less than normal.	10875210	Njaa ni mwitikio wa miili yetu kwa kuwa tumekula kidogo kuliko kawaida.
5215449	If we’re truly a nation of family values, we wouldn’t put up with the fact that many women can’t even get a paid day off to give birth.	10875221	Kama kweli sisi ni taifa linalothamini familia, tusingevumilia ukweli wa kwamba wanawake wengi hawawezi hata kupata likizo ya uzazi.
5215821	A ship in the harbor is safe, but that is not what ships are built for.	10875226	Meli bandarini iko salama, lakini meli hazikujengwa kwa kusudi hilo.
5216736	I would do the same thing.	10875232	Ningefanya mambo yale yale.
5217327	I needed to go for a ride.	10875235	Nahitaji kwenda kupunga hewa.
5225957	A new type of thinking is essential if mankind is to survive and move toward higher levels.	10875251	Aina mpya ya fikra ni muhimu ikiwa binadamu ataishi na kusonga mbele kwa viwango vya juu.
5226779	I've gained weight and these pants are quite tight.	10875257	Nimepata uzani na suruali hii imenishika kweli.
5233692	London voted to remain in the European Union.	10875272	London walipiga kura kubakia katika Jumuiya ya Ulaya.
5234901	I'll arrange that.	10875277	Nitaanda hilo.
5241941	Sugar is sweet, lemon is sour... and what is bitter?	10875289	Siagi ni tamu, chungwa ni kali ... na ni nini chungu?
5248825	Grass now grows on the path that once led to the church.	10875298	Nyasi sasa inakua kwenye njia iliyokuwa inaelekea kanisani.
5258621	I wear shorts all the time.	10875317	Huwa na valia vinyasa kila wakati.
5261249	I don't work on weekends.	10875325	Sifanyi kazi wikendi.
5263647	He laughs because the film is funny.	10875333	Anacheka kwa sababu filamu ni ya kuchekesha.
5270091	He always kisses his girlfriend goodbye when they part ways.	10875348	Huwa anamubusu mpenzi wake kwaheri wanapoachana.
5272611	The ship's captain had no schedule in particular.	10875356	Rubani wa meli hakuwa na ratiba haswa.
5276142	I'd like to see what happens.	10875361	Ningependa kuona kinachotokea.
5280849	In the past, people went to church for confession. Nowadays they write on Facebook.	10875375	Hapo zamani, watu walikwenda kanisani ili kukiri. Siku hizi wanaandika kwenye Facebook.
5284367	Giving gifts is always nicer than receiving them.	10875385	Kutoa zawadi huwa bora zaido kuliko kuzipokea.
5287318	The eyes of Europe are fixed upon us; she demands of us a living example of freedom.	10875391	Macho ya Uropa yanatulenga; yanatutaka mfano hai wa uhuru.
5287383	No business which depends for existence on paying less than living wages to its workers has any right to continue in this country.	10875399	Hakuna biashara yoyote ambayo inategemea kulipa chini ya mshahara wa kuishi kwa wafanyikazi wake inayo haki yoyote ya kuendelea katika nchi hii.
5287387	Among us today a concentration of private power without equal in history is growing.	10875403	Kati yetu leo ​​mkusanyiko wa nguvu za kibinafsi bila usawa katika historia unakua.
5288612	Questioning received wisdom is the driving force behind progress.	10875407	Kuuliza kuhusu hekima iliyopokelewa ndiyo msingi wa maendeleo.
5296859	No one tests the depth of a river with both feet.	10875425	Hakuna mtu anayejaribu kina cha mto na miguu yote miwili.
5296930	Click on the button below to confirm your order.	10875428	Bonyeza kitufe hapa chini ili kudhibitisha agizo lako.
5322293	Space dust may not sound very dangerous, but when even a tiny object is moving many times faster than a bullet, it can cause injury.	10875480	Vumbi huenda isiwe hatari sana, lakini wakati hata kitu kidogo kinaposonga kwa kasi nyingi kuliko risasi, inaweza kusababisha jeraha.
5322575	Our sun will run out of energy in about five billion years. If anyone is around when it happens, they’ll have to leave Earth and find a new planet.	10875488	Jua letu litamaliza nguvu katika miaka kama bilioni tano. Mtu akiwa karibu inapotokea, watalazimika kuondoka Duniani na kupata sayari mpya.
5322584	The top few meters of the ocean store as much heat as Earth's entire atmosphere.	10875492	Mita chache za juu za bahari huhifadhi joto kama mazingira ya Dunia.
5322789	It's not like that. We're just friends.	10875496	Sio hivyo. Sisi ni marafiki tu.
5324885	Japan depends on the Arab countries for its oil supply.	10875501	Japan inategemea nchi za Uarabuni kwa usambazaji wake wa mafuta.
5325232	Proceed strongly in the matter, but gently in the method!	10875506	Kuendelea kwa nguvu katika suala hilo, lakini kwa upole kwa namna!
5325759	Weight is a force that is always directed toward the center of the earth.	10875512	Uzito ni nguvu ambayo huelekezwa kila wakati katikati mwa dunia.
5325769	"Why do you hang out with those losers?" "They're not losers. They're my friends."	10875515	"Kwanini unashirikiana na wapotevu wale?" "Wale sio wapotevu." "Ni marafiki zangu."
5325992	Fame does not bear joking, nor does the eye bear keeping faith.	10875521	Umaarufu hauna utani, wala jicho halijali imani.
5326096	I'm afraid I have no experience.	10875524	Nahofia sina tajiriba.
5333770	Friendship is a ship big enough to carry two in fair weather, but none in foul.	10875540	Urafiki ni meli kubwa ya kutosha kubeba wawili wepesi, lakini siyo kwa wazito.
5335442	Place the bread and butter plate above the fork.	10875544	Weka sahani ya mkate na siagi juu ya uma.
5335500	I'm at a friend's house.	10875547	Nipo nyumbani kwa rafiki yangu.
5336533	Payment can be made by credit card or cash on delivery.	10875554	Malipo yanaweza kufanywa na kadi ya mkopo au pesa taslimu.
5338800	That box is heavy.	10875560	Sanduku hilo ni nzito.
5341028	Lunch is served.	10875569	Chakula kiko tayari.
5343702	Marie was the only girl to wear a skirt.	10875576	Marie alikuwa msichana wa pekee kuvaa sketi.
5343897	What has he tricked you into believing this time?	10875582	Je, amekuhadaa kufanya nini mara hii?
5357070	Form the dough into a ball.	10877378	Tenfeneza unga uwe mpira.
5357338	My friends wanted details.	10877382	Marafiki zangu walitaka maelezo zaidi.
5358397	Smoke was choking her.	10877388	Moshi ulikuwa ukimyonga.
5360692	The hunters got up before dawn.	10877395	Wawindaji waliamka kabla ya macheo.
